# tp = 2e-08 s
# (c0 tau) (p)
-0.00800000000005 0.0 1.15410341182e-12
-0.00750000000005 0.0 2.94617658805e-11
-0.00700000000005 0.0 6.04840388524e-10
-0.00650000000005 0.0 9.99652883554e-09
-0.00600000000005 0.0 1.3318431098e-07
-0.00550000000005 0.0 1.43271046059e-06
-0.00500000000005 0.0 1.24693040336e-05
-0.00450000000005 0.0 8.80228344567e-05
-0.00400000000005 0.0 0.000505568054344
-0.00350000000005 0.0 0.00237194315603
-0.00300000000005 0.0 0.00913549001133
-0.00250000000005 0.0 0.0290687946228
-0.00200000000005 0.0 0.0770488887978
-0.00150000000005 0.0 0.171959751578
-0.00100000000006 0.0 0.327759366449
-0.000500000000055 0.411654946696 0.543458636686
-5.50670620214e-14 0.917351482805 0.802399601026
0.000499999999945 1.12320579487 1.08439012628
0.000999999999945 1.34973970388 1.38059305954
0.00149999999994 1.57139863213 1.6978857783
0.00199999999994 1.87268329416 2.05133889619
0.00249999999994 2.34885106578 2.45549729124
0.00299999999994 2.84299052117 2.92359503485
0.00349999999994 3.23617975059 3.4721516946
0.00399999999994 3.78108091177 4.12137253803
0.00449999999994 4.43769859219 4.8887270339
0.00499999999994 5.61454574948 5.78446182754
0.00549999999994 6.80293137935 6.81409807183
0.00599999999994 7.26707255118 7.97747030395
0.00649999999994 8.52037734569 9.25829858893
0.00699999999994 11.3883960055 10.6248781365
0.00749999999994 12.4838617266 12.0573218258
0.00799999999994 12.4230735856 13.5665358706
0.00849999999994 14.4013009357 15.1620285385
0.00899999999994 16.6456655498 16.8026620691
0.00949999999994 20.8575385054 18.4096961507
0.00999999999994 19.5334468586 19.9387767976
0.0104999999999 19.7363936251 21.414862463
0.0109999999999 24.011897463 22.8838903165
0.0114999999999 24.3146359238 24.3466757035
0.0119999999999 25.3591283116 25.7469916799
0.0124999999999 27.9862210909 27.0157889666
0.0129999999999 29.8793324106 28.1356210413
0.0134999999999 28.5014649316 29.1732172306
0.0139999999999 27.2319012352 30.231296537
0.0144999999999 33.9153096566 31.3465057534
0.0149999999999 31.4633126039 32.4386909687
0.0154999999999 33.7040687039 33.3779077727
0.0159999999999 38.582069651 34.1181723604
0.0164999999999 31.9740758189 34.7638376262
0.0169999999999 32.3489411446 35.4675845025
0.0174999999999 36.5087565792 36.2414871122
0.0179999999999 40.9699031436 36.9165317665
0.0184999999999 37.9120943119 37.3448758038
0.0189999999999 39.1380702996 37.6199674385
0.0194999999999 32.9896723877 38.019710986
0.0199999999999 34.6784721418 38.6902204402
0.0204999999999 44.3272649452 39.4323424993
0.0209999999999 43.1490527435 39.8915355322
0.0214999999999 45.033735171 39.9673659396
0.0219999999999 32.89573825 39.9147043084
0.0224999999999 30.5200936198 39.9622308011
0.0229999999999 50.2883742741 39.9875410472
0.0234999999999 51.2552696556 39.7918186726
0.0239999999999 30.9423793293 39.5898758988
0.0244999999999 25.0225024164 39.8524013089
0.0249999999999 41.0115852593 40.5753687161
0.0254999999999 58.4570414962 41.0645534743
0.0259999999999 47.3749031681 40.6955937243
0.0264999999999 30.6864004907 39.6810600303
0.0269999999999 29.8144855812 38.8205792498
0.0274999999999 37.9536634381 38.5934488266
0.0279999999999 44.8174287737 38.7405486015
0.0284999999999 44.9322735746 38.6992775012
0.0289999999999 33.6361787015 38.1881172841
0.0294999999999 32.2403212932 37.3056167976
0.0299999999999 47.0204310855 36.3210410457
0.0304999999999 33.2432757879 35.5477608985
0.0309999999999 25.1102520403 35.198685525
0.0314999999999 27.6756120196 35.1015139178
0.0319999999999 55.0275311679 34.7159528843
0.0324999999999 48.8229187364 33.6958853732
0.0329999999999 -4.05911707362 32.2880476835
0.0334999999999 39.285784474 30.9819262879
0.0339999999999 54.0460321477 30.0108299795
0.0344999999999 5.92543226131 29.3585486654
0.0349999999999 21.8454070202 28.8977379234
0.0354999999999 46.8109113382 28.3268889422
0.0359999999999 30.3082770439 27.3219318855
0.0364999999999 19.1128449339 25.9462331424
0.0369999999999 21.9008855381 24.6575237457
0.0374999999999 19.3640037366 23.7559650603
0.0379999999999 28.2041713128 22.9728466589
0.0384999999999 23.6763518523 21.7524779298
0.0389999999999 31.0754899773 19.960393107
0.0394999999999 13.9282829042 18.2065337698
0.0399999999999 -5.82506550995 17.2444792752
0.0404999999999 12.8603558635 17.0017572674
0.0409999999999 49.0542489096 16.5405670482
0.0414999999999 24.5848765523 15.1950345929
0.0419999999999 -17.7859784325 13.3782509938
0.0424999999999 3.60899657349 11.9355151476
0.0429999999999 37.6371109477 11.0827152336
0.0434999999999 5.46630482989 10.3993091871
0.0439999999999 -2.56312152874 9.53450585325
0.0444999999999 15.4748096275 8.47883742171
0.0449999999999 14.1529522838 7.34726187312
0.0454999999999 0.604184182302 6.22689633559
0.0459999999999 -6.09281338214 5.13359898996
0.0464999999999 21.470587213 3.99497318239
0.0469999999999 -0.328154686245 2.81054191844
0.0474999999999 1.49744082359 1.79754564227
0.0479999999999 -19.5466711709 1.12585159749
0.0484999999999 14.8701899303 0.549667676522
0.0489999999999 25.0251403504 -0.390657570482
0.0494999999999 -36.6721800543 -1.80156536238
0.0499999999999 7.79630716008 -3.31084465246
0.0504999999999 8.54977668665 -4.46039574845
0.0509999999999 -29.2652327873 -5.07015535567
0.0514999999999 -2.33802123822 -5.34250170842
0.0519999999999 11.1426285265 -5.69571437014
0.0524999999999 -8.69197409844 -6.35516190759
0.0529999999999 -14.5371269956 -7.15154848377
0.0534999999999 -19.0006378176 -7.87847559893
0.0539999999999 7.42089108711 -8.63711798109
0.0544999999999 4.60790072544 -9.53869742294
0.0549999999999 -33.1543437471 -10.3328716106
0.0554999999999 -28.1533893847 -10.7728467981
0.0559999999999 18.7448826772 -11.1351862238
0.0564999999999 2.62531646709 -11.8632869489
0.0569999999999 -47.6756439794 -12.8427206707
0.0574999999999 -6.13783412923 -13.5401416423
0.0579999999999 -5.89436403992 -13.7837085484
0.0584999999999 -21.8194618549 -13.9767654107
0.0589999999999 -3.20525823707 -14.522768455
0.0594999999999 -14.0818332758 -15.3009566848
0.0599999999999 -29.8319473353 -15.8109021868
0.0604999999999 -18.0329728876 -15.7926808915
0.0609999999999 -9.03086869183 -15.5976788864
0.0614999999999 -7.89560073592 -15.8146453181
0.0619999999999 -11.5691489698 -16.565140293
0.0624999999999 -33.2172874384 -17.3728994415
0.0629999999999 -25.0986016845 -17.7625724156
0.0634999999999 -0.0323772508834 -17.7486770464
0.0639999999999 -13.6876977846 -17.6527844273
0.0644999999999 -45.3846818526 -17.7204635062
0.0649999999999 4.38152723428 -18.0359448552
0.0654999999999 -4.78646960484 -18.5105171612
0.0659999999999 -50.1726785004 -18.8482137551
0.0664999999999 -13.476737204 -18.8218566627
0.0669999999999 -7.95929613183 -18.6294354443
0.0674999999999 -17.2106925033 -18.6904663782
0.0679999999999 -19.8618561376 -19.0981265125
0.0684999999999 -25.2187980279 -19.5507478065
0.0689999999999 -26.9817094905 -19.8100406465
0.0694999999999 -3.7527976477 -19.9367716642
0.0699999999999 -20.1180539694 -20.0155265013
0.0704999999999 -38.7315828889 -19.9298025217
0.0709999999999 -10.4081979455 -19.5813753568
0.0714999999999 -11.6612889362 -19.1478852017
0.0719999999999 -30.5466238896 -18.934818691
0.0724999999999 -5.95817756991 -19.0405478087
0.0729999999999 -21.0723312335 -19.2823621018
0.0734999999999 -36.0275611852 -19.4470644231
0.0739999999999 -5.35713740482 -19.5261787932
0.0744999999999 -13.6289346878 -19.6174465081
0.0749999999999 -29.963796779 -19.676826048
0.0754999999999 -27.4222975929 -19.5676650928
0.0759999999999 -6.08922454982 -19.3202833089
0.0764999999999 -19.2805402219 -19.116250263
0.0769999999999 -24.1835830077 -19.0284131821
0.0774999999999 -18.3130184832 -18.9797812308
0.0779999999999 -22.4865325272 -18.9331467771
0.0784999999999 -6.02738782206 -18.9188713228
0.0789999999999 -26.6694287194 -18.8886557671
0.0794999999999 -30.0910471311 -18.7360651649
0.0799999999999 -3.91172844747 -18.4636729278
0.0804999999999 -15.6487899544 -18.168504905
0.0809999999999 -32.1931039442 -17.8991030277
0.0814999999999 -12.3663100756 -17.6837206201
0.0819999999999 -8.47568893242 -17.6190209662
0.0824999999999 -23.6360703266 -17.7541643128
0.0829999999999 -20.1879592993 -17.9418192346
0.0834999999999 -13.6293012394 -17.9448510581
0.0839999999999 -26.4855100467 -17.6853068879
0.0844999999999 -12.5189447525 -17.3233024127
0.0849999999999 -11.1475298731 -17.0681255138
0.0854999999999 -22.2883092351 -16.9308985333
0.0859999999999 -14.6418213765 -16.7366118935
0.0864999999999 -25.889880212 -16.422211684
0.0869999999999 -10.3555344579 -16.2002319569
0.0874999999999 -0.411157248743 -16.2637199428
0.0879999999999 -28.0645592887 -16.4185202942
0.0884999999999 -33.1458729084 -16.2724337478
0.0889999999999 -2.59213944724 -15.776625649
0.0894999999999 -3.84651305528 -15.2927396141
0.0899999999999 -26.7118683443 -15.1046195966
0.0904999999999 -17.349206094 -15.1389668269
0.0909999999999 -7.59148048391 -15.1815976015
0.0914999999999 -18.0848382272 -15.1080086683
0.0919999999999 -17.7088861037 -14.8719093027
0.0924999999999 -13.7194707821 -14.4795302306
0.0929999999999 -15.3815214961 -14.0370269095
0.0934999999999 -7.7609136171 -13.7083743918
0.0939999999999 -15.9879032 -13.5785459054
0.0944999999999 -16.7738325999 -13.5939971607
0.0949999999999 -7.76001031304 -13.6247252818
0.0954999999999 -16.7707413001 -13.5505439538
0.0959999999999 -18.1395812165 -13.3292349692
0.0964999999999 -8.55274962624 -13.0323383601
0.0969999999999 -8.71796483276 -12.7904004142
0.0974999999999 -19.388802079 -12.682917303
0.0979999999999 -10.9020138527 -12.6931607699
0.0984999999999 -5.93883017385 -12.7313503866
0.0989999999999 -20.924049484 -12.6751701637
0.0994999999999 -14.779457579 -12.4573350408
0.0999999999999 -4.95683664907 -12.1486745793
0.1005 -14.6121310386 -11.8927018596
0.101 -9.94328172064 -11.7540112916
0.1015 -14.0226492566 -11.7032479562
0.102 -14.2379993324 -11.7297602912
0.1025 -2.6314460184 -11.8518260741
0.103 -15.2959082626 -11.9983497531
0.1035 -20.1738341793 -12.0099456734
0.104 -7.40540248462 -11.8302631892
0.1045 -8.09466458782 -11.6093716088
0.105 -14.7529286717 -11.5418883777
0.1055 -8.59519520325 -11.6440727228
0.106 -10.7332158634 -11.7396019969
0.1065 -20.6211715986 -11.6633336048
0.107 -8.50356042759 -11.4519693191
0.1075 -2.46817578572 -11.2831003338
0.108 -16.5957177829 -11.2281426102
0.1085 -14.515171368 -11.1667203163
0.109 -9.93670058791 -10.9827611628
0.1095 -9.40396115924 -10.7322915414
0.11 -7.6698284778 -10.5463517248
0.1105 -12.9874192247 -10.4542542882
0.111 -12.9023143333 -10.3814940544
0.1115 -6.97693544322 -10.2644605698
0.112 -8.7128535001 -10.0934388934
0.1125 -15.6061934339 -9.88451430437
0.113 -7.24314831569 -9.67281591364
0.1135 -4.61332183215 -9.4968206657
0.114 -14.3029092612 -9.34584756235
0.1145 -10.2846235196 -9.16785322799
0.115 -6.21575899657 -8.95402470928
0.1155 -9.13604344999 -8.75954553075
0.116 -7.65968190742 -8.62083703849
0.1165 -9.96093543456 -8.50661533026
0.117 -9.69381672335 -8.37120091507
0.1175 -5.34834733438 -8.20937353072
0.118 -8.5657792172 -8.03254548126
0.1185 -10.1673435526 -7.82884758576
0.119 -5.87483033481 -7.58447116733
0.1195 -7.4856786792 -7.3304473834
0.12 -8.37026012126 -7.13558689241
0.1205 -3.68481184456 -7.0368781314
0.121 -7.14605222768 -6.98048271159
0.1215 -11.1452081689 -6.8599344044
0.122 -6.07221038982 -6.63312581929
0.1225 -3.00585718733 -6.37272546876
0.123 -7.13159989529 -6.1756678477
0.1235 -6.88702915929 -6.05712553383
0.124 -5.48188865493 -5.96163701533
0.1245 -6.57509068212 -5.84267192733
0.125 -4.67804272937 -5.6963674424
0.1255 -5.90634502351 -5.53931206988
0.126 -6.64202978713 -5.38524520811
0.1265 -3.12430514473 -5.23558052288
0.127 -5.00007056402 -5.07589004926
0.1275 -8.48023945062 -4.89474962264
0.128 -2.15203484551 -4.71339631809
0.1285 -2.15708136125 -4.56884967572
0.129 -8.00276211424 -4.45960712942
0.1295 -3.64301472493 -4.34264350178
0.13 -3.27906151487 -4.19437326212
0.1305 -5.4987849775 -4.04466406804
0.131 -2.19076690939 -3.93749138497
0.1315 -3.40465907384 -3.87197583303
0.132 -5.58998067258 -3.79647897253
0.1325 -4.00505123927 -3.66734454564
0.133 -2.75768266795 -3.50451614933
0.1335 -2.83831233249 -3.3696134369
0.134 -2.5828275413 -3.28928315226
0.1345 -4.00981785459 -3.22447534406
0.135 -5.26236924258 -3.1257611204
0.1355 -0.679200848941 -2.99450262199
0.136 -1.8649110708 -2.8677846677
0.1365 -5.41493540465 -2.76506037166
0.137 -1.54065394932 -2.67980985798
0.1375 -1.60131367198 -2.60720982229
0.138 -3.7410063634 -2.54857637637
0.1385 -2.11530492615 -2.49592253101
0.139 -2.13342763152 -2.43443226576
0.1395 -3.33898835779 -2.35983972538
0.14 -1.5695834034 -2.28295145758
0.1405 -1.64520775665 -2.21454350445
0.141 -3.15531427215 -2.15074888091
0.1415 -1.86643401868 -2.07958319926
0.142 -1.72036237682 -2.00019082815
0.1425 -2.35994701568 -1.92732850133
0.143 -1.15101701042 -1.87457933091
0.1435 -1.70403817752 -1.83892434668
0.144 -3.22557651659 -1.80561328549
0.1445 -0.457289398689 -1.76323360304
0.145 -1.49260571207 -1.70893917179
0.1455 -3.30562249816 -1.64735670671
0.146 -0.589043614655 -1.59244138115
0.1465 -0.583228439006 -1.55751026642
0.147 -2.28239892605 -1.53338923205
0.1475 -2.32180592346 -1.49325768173
0.148 -1.26146893647 -1.43017809587
0.1485 -0.413611634819 -1.37105812141
0.149 -1.23059928016 -1.34093424531
0.1495 -2.0749385945 -1.33070138172
0.15 -1.45174243144 -1.31382929097
0.1505 -0.884903904426 -1.28122319442
0.151 -1.0689674639 -1.24516737098
0.1515 -1.6426980458 -1.217230829
0.152 -0.861621235751 -1.19531942197
0.1525 -1.13089823515 -1.17075932182
0.153 -1.8120639333 -1.14085337239
0.1535 -0.478158070053 -1.11185254166
0.154 -0.78514467609 -1.08915754064
0.1545 -1.71758416354 -1.06810494901
0.155 -1.14530764693 -1.04044623354
0.1555 -0.481407502664 -1.00738441098
0.156 -1.18516334704 -0.97857388328
0.1565 -0.901918938161 -0.960282178092
0.157 -0.966041681507 -0.951301748814
0.1575 -1.14598358786 -0.947352094496
0.158 -0.329863626487 -0.94197107007
0.1585 -1.39313545242 -0.926301655889
0.159 -1.61177274732 -0.897568654024
0.1595 0.218389505113 -0.866448783336
0.16 -0.757141655959 -0.846950893756
0.1605 -1.68999382702 -0.840525067388
0.161 -0.322804280349 -0.837470250831
0.1615 -0.729376996311 -0.829880412044
0.162 -1.17243144742 -0.816501960989
0.1625 -0.754355104641 -0.799600374105
0.163 -0.442656667216 -0.782764656954
0.1635 -1.14223640671 -0.769177531863
0.164 -0.592738505022 -0.75858715771
0.1645 -0.535518202316 -0.746268168746
0.165 -1.19682399263 -0.727365226247
0.1655 -0.578894569075 -0.704946797561
0.166 -0.579329958938 -0.691700081761
0.1665 -0.379789370516 -0.696799941799
0.167 -0.702793285573 -0.710070572379
0.1675 -1.22936163199 -0.707945807265
0.168 -1.10934970942 -0.680751958392
0.1685 0.108400090792 -0.646449131145
0.169 -0.135465813888 -0.628927865065
0.1695 -1.40231072511 -0.629430395714
0.17 -0.746238906939 -0.629779416285
0.1705 -0.187045796966 -0.617897876359
0.171 -0.815419103252 -0.598414426052
0.1715 -0.561080736333 -0.581470946974
0.172 -0.366575799158 -0.571690770984
0.1725 -0.882933060214 -0.56818400993
0.173 -0.259224364559 -0.56834344063
0.1735 -0.635130192003 -0.569367386855
0.174 -0.848093576153 -0.568703398481
0.1745 -0.256334439433 -0.564243449382
0.175 -0.512223971706 -0.553578388004
0.1755 -0.998336529896 -0.535221699072
0.176 -0.304410331978 -0.513304597846
0.1765 -0.154493394673 -0.498637401472
0.177 -0.855100725638 -0.500695781964
0.1775 -0.202767254004 -0.517512364225
0.178 -0.440401882254 -0.534435327259
0.1785 -1.1644317935 -0.535171169526
0.179 -0.47930639659 -0.516778965802
0.1795 0.0370449577257 -0.492152998821
0.18 -0.636368531638 -0.475312687916
0.1805 -0.557680885473 -0.468558620791
0.181 -0.551065895787 -0.467712516471
0.1815 -0.45449201638 -0.472592326792
0.182 0.0426070293459 -0.483170227757
0.1825 -0.833221401087 -0.489760092908
0.183 -1.10653046172 -0.479534900444
0.1835 -0.0527918330093 -0.454345325836
0.184 0.0175289370778 -0.431604598646
0.1845 -0.708089974486 -0.424176463171
0.185 -0.528831085501 -0.427675932046
0.1855 -0.314639335513 -0.430473122244
0.186 -0.61587328349 -0.428597481894
0.1865 -0.220776844531 -0.426241960957
0.187 -0.276002971489 -0.425856928513
0.1875 -0.832433724494 -0.423591458042
0.188 -0.266661886509 -0.415655508779
0.1885 -0.380821047487 -0.405428256249
0.189 -0.375221949749 -0.400297715079
0.1895 -0.175918785347 -0.402027037635
0.19 -0.722527010221 -0.403739143442
0.1905 -0.524458851461 -0.397387031731
0.191 -0.0235283785748 -0.381970464913
0.1915 -0.535547408361 -0.36435573242
0.192 -0.638321880371 -0.354832090903
0.1925 0.283930668279 -0.359928992709
0.193 -0.349401416666 -0.373946055965
0.1935 -1.03602459464 -0.379857388589
0.194 -0.352170926604 -0.366082168066
0.1945 -0.0568241828654 -0.340824733954
0.195 -0.174153670229 -0.323210695989
0.1955 -0.350877966155 -0.322330357892
0.196 -0.488260659834 -0.331020029587
0.1965 -0.392924283692 -0.337801261751
0.197 -0.124081196523 -0.33824771837
0.1975 -0.47975069696 -0.33567813561
0.198 -0.446813230102 -0.337832341327
0.1985 -0.0707508722925 -0.354552010045
0.199 -0.282103664495 -0.392987625827
0.1995 -0.562966285616 -0.450733490727
0.2 -0.480971171846 -0.514223639876
0.2005 -0.565357951641 -0.565776956494
0.201 -0.951060153445 -0.594784812328
0.2015 -0.581165674302 -0.604713907403
0.202 -0.234992488407 -0.60869488355
0.2025 -0.739414997226 -0.616543025234
0.203 -0.809858910135 -0.627282661242
0.2035 -0.510305246701 -0.634758167381
0.204 -0.73175188289 -0.636768254205
0.2045 -0.556503039363 -0.636436391342
0.205 -0.583016200502 -0.63751980636
0.2055 -0.826737847833 -0.641105393942
0.206 -0.432661416984 -0.64551957103
0.2065 -0.661428192321 -0.647588588646
0.207 -0.962804618419 -0.645190741875
0.2075 -0.401202548116 -0.639788796074
0.208 -0.485348092352 -0.634845188379
0.2085 -0.887168980642 -0.631396293084
0.209 -0.590073501059 -0.627773746479
0.2095 -0.540096452707 -0.623630428145
0.21 -0.658948346658 -0.620750198819
0.2105 -0.549741714948 -0.618985016645
0.211 -0.667535960258 -0.614283782255
0.2115 -0.738451574241 -0.603121377434
0.212 -0.568889460634 -0.588249208644
0.2125 -0.405758564468 -0.577316000898
0.213 -0.495578409099 -0.574227280656
0.2135 -0.738443006692 -0.573943379388
0.214 -0.650197286831 -0.568570618793
0.2145 -0.604916081399 -0.557174269417
0.215 -0.265445530154 -0.545750770319
0.2155 -0.537810063554 -0.537872559638
0.216 -0.862243396946 -0.530239751132
0.2165 -0.352184334498 -0.519158565735
0.217 -0.463311389172 -0.506955707618
0.2175 -0.482557139828 -0.498680460579
0.218 -0.456124247318 -0.494983951523
0.2185 -0.612073876386 -0.491376544923
0.219 -0.487713568585 -0.483563504482
0.2195 -0.412933989355 -0.471205297627
0.22 -0.454424943065 -0.456742832724
0.2205 -0.521727327739 -0.442808479631
0.221 -0.358049502041 -0.43142356527
0.2215 -0.363225035145 -0.423748510632
0.222 -0.518353100869 -0.419005207388
0.2225 -0.322217086522 -0.414295421727
0.223 -0.488308254429 -0.406815697924
0.2235 -0.492478385344 -0.396445453691
0.224 -0.172369442845 -0.385280209114
0.2245 -0.40906257504 -0.374512205422
0.225 -0.550671293868 -0.363493377934
0.2255 -0.268187182787 -0.352459956155
0.226 -0.182999042223 -0.343505820666
0.2265 -0.424237363081 -0.337358510253
0.227 -0.444705465856 -0.33176563407
0.2275 -0.237669925524 -0.324645471981
0.228 -0.297471929323 -0.316550224708
0.2285 -0.307846254478 -0.308790486915
0.229 -0.334685641513 -0.301317301062
0.2295 -0.35357623865 -0.293642727909
0.23 -0.147759808872 -0.28595148045
0.2305 -0.286710836733 -0.278175820324
0.231 -0.474794821622 -0.269633258148
0.2315 -0.0791295638586 -0.260482051419
0.232 -0.194620114195 -0.252005999256
0.2325 -0.42813403601 -0.245022693802
0.233 -0.146623690196 -0.239351958157
0.2335 -0.160276652991 -0.23455105507
0.234 -0.319944893094 -0.229933139943
0.2345 -0.26101348451 -0.224560730093
0.235 -0.124725919552 -0.218111596007
0.2355 -0.253825214799 -0.211093105331
0.236 -0.224882224278 -0.204095325014
0.2365 -0.159650758458 -0.197694818577
0.237 -0.236873527179 -0.192788299904
0.2375 -0.10359689264 -0.189772199729
0.238 -0.202654295666 -0.187313996578
0.2385 -0.302249373994 -0.183084121525
0.239 -0.0968209740557 -0.176169936972
0.2395 -0.145031930536 -0.168066957936
0.24 -0.219310498494 -0.16105924398
0.2405 -0.0935213520066 -0.156235808663
0.241 -0.151099307856 -0.153081088319
0.2415 -0.210496560628 -0.150326234636
0.242 -0.107023399805 -0.146996842243
0.2425 -0.124575716236 -0.142929435042
0.243 -0.210155732003 -0.138630732887
0.2435 -0.0710760541706 -0.134791885833
0.244 -0.106221169442 -0.131682765125
0.2445 -0.214308719695 -0.12883613244
0.245 -0.0743234797254 -0.125489668421
0.2455 -0.103732993024 -0.121320880624
0.246 -0.188337057072 -0.116680482531
0.2465 -0.0576184176009 -0.112310989342
0.247 -0.0770893149537 -0.108825030078
0.2475 -0.182292186885 -0.106257254038
0.248 -0.0546226687487 -0.104140136928
0.2485 -0.0837222089599 -0.101965032136
0.249 -0.172017927664 -0.0994924493044
0.2495 -0.0418781676972 -0.0967987139381
0.25 -0.0768515163936 -0.0941187675226
0.2505 -0.161326526621 -0.0915997325675
0.251 -0.0353538183347 -0.0892197515636
0.2515 -0.0677314926605 -0.0868249381501
0.252 -0.159776588061 -0.0842132396678
0.2525 -0.0344252388263 -0.0813958811155
0.253 -0.0490925340103 -0.0787183101585
0.2535 -0.145709684842 -0.0765299890657
0.254 -0.0236555274023 -0.0748383003976
0.2545 -0.0569690978437 -0.0733267882114
0.255 -0.146015257281 -0.0716262752839
0.2555 -0.0124171775606 -0.0696253075276
0.256 -0.0579909479145 -0.0674992059736
0.2565 -0.119315050406 -0.0654341597721
0.257 -0.0232189652711 -0.0634973239543
0.2575 -0.053625473104 -0.0617000677409
0.258 -0.0944362489488 -0.0599569103782
0.2585 -0.0383529569939 -0.0580274366319
0.259 -0.0495793448557 -0.0555060971261
0.2595 -0.0714254558348 -0.051736621048
0.26 -0.0466912771021 -0.0459276675471
0.2605 -0.0512020959508 -0.0377466873382
0.261 -0.033695859429 -0.0279249633819
0.2615 0.0 -0.0181429047066
0.262 0.0 -0.0101425737064
0.2625 0.0 -0.00479921241649
0.263 0.0 -0.00189737986635
0.2635 0.0 -0.00062055686096
0.264 0.0 -0.00016664057783
0.2645 0.0 -3.65333364455e-05
0.265 0.0 -6.51102345646e-06
0.2655 0.0 -9.40259597136e-07
0.266 0.0 -1.097488222e-07
0.2665 0.0 -1.03338890016e-08
0.267 0.0 -7.83755756078e-10
0.2675 0.0 -4.78224103577e-11
0.268 0.0 -2.34533301826e-12
0.2685 0.0 -9.23788808217e-14
0.269 0.0 -2.92062024355e-15
0.2695 0.0 -7.40803987062e-17
0.27 0.0 -1.50692184314e-18
0.2705 0.0 -2.4575593504e-20
0.271 0.0 -3.2124505063e-22
0.2715 0.0 -3.36513557623e-24
0.272 0.0 -2.824450366e-26
0.2725 0.0 -1.89922224392e-28
0.273 0.0 -1.02302018005e-30
0.2735 0.0 -4.41391572366e-33
0.274 0.0 -1.5253417169e-35
0.2745 0.0 -4.22173522386e-38
0.275 0.0 -9.35788095622e-41
0.2755 0.0 -1.66116305485e-43
0.276 0.0 -2.36147665953e-46
0.2765 0.0 -2.68832906123e-49
0.277 0.0 -2.4507620576e-52
0.2775 0.0 -1.7890969531e-55
0.278 0.0 -1.04586553255e-58
0.2785 0.0 -4.89579539822e-62
0.279 0.0 -1.83515626624e-65
0.2795 0.0 -5.50836588618e-69
0.28 0.0 -1.32394666393e-72
0.2805 0.0 -2.54808911463e-76
0.281 0.0 -3.92693663783e-80
0.2815 0.0 -4.84604372771e-84
0.282 0.0 -4.78866120616e-88
0.2825 0.0 -3.78907847624e-92
0.283 0.0 -2.40074081828e-96
0.2835 0.0 -1.21800403874e-100
0.284 0.0 -4.94815875225e-105
0.2845 0.0 -1.60964350177e-109
0.285 0.0 -4.19282507647e-114
0.2855 0.0 -8.74529744492e-119
0.286 0.0 -1.46060602609e-123
0.2865 0.0 -1.95335934101e-128
0.287 0.0 -2.09180725448e-133
0.2875 0.0 -1.79370732503e-138
0.288 0.0 -1.23160612023e-143
0.2885 0.0 -6.77146113428e-149
0.289 0.0 -2.98114569222e-154
0.2895 0.0 -1.05093109579e-159
0.29 0.0 -2.96657608543e-165
0.2905 0.0 -6.70543457478e-171
0.291 0.0 -1.21363625544e-176
0.2915 0.0 -1.75889662985e-182
0.292 0.0 -2.04118442021e-188
0.2925 0.0 -1.89676845546e-194
0.293 0.0 -1.41135586227e-200
0.2935 0.0 -8.40908764882e-207
0.294 0.0 -4.0119116241e-213
0.2945 0.0 -1.53265343799e-219
0.295 0.0 -4.68842199781e-226
0.2955 0.0 -1.14841683238e-232
0.296 0.0 -2.25248820376e-239
0.2965 0.0 -3.53765617453e-246
0.297 0.0 -4.44896344024e-253
0.2975 0.0 -4.48014603784e-260
0.298 0.0 -3.61256460437e-267
0.2985 0.0 -2.33254049012e-274
0.299 0.0 -1.2059599276e-281
0.2995 0.0 -4.99259892906e-289
0.3 0.0 -1.65504801476e-296
0.3005 0.0 -4.39323699481e-304
0.301 0.0 -9.3378906165e-312
0.3015 0.0 -1.58931036954e-319
0.302 0.0 0.0
0.3025 0.0 0.0
0.303 0.0 0.0
0.3035 0.0 0.0
0.304 0.0 0.0
0.3045 0.0 0.0
0.305 0.0 0.0
0.3055 0.0 0.0
0.306 0.0 0.0
0.3065 0.0 0.0
0.307 0.0 0.0
0.3075 0.0 0.0
0.308 0.0 0.0
0.3085 0.0 0.0
0.309 0.0 0.0
0.3095 0.0 0.0
0.31 0.0 0.0
0.3105 0.0 0.0
0.311 0.0 0.0
0.3115 0.0 0.0
0.312 0.0 0.0
0.3125 0.0 0.0
0.313 0.0 0.0
0.3135 0.0 0.0
0.314 0.0 0.0
0.3145 0.0 0.0
0.315 0.0 0.0
0.3155 0.0 0.0
0.316 0.0 0.0
0.3165 0.0 0.0
0.317 0.0 0.0
0.3175 0.0 0.0
0.318 0.0 0.0
0.3185 0.0 0.0
0.319 0.0 0.0
0.3195 0.0 0.0
0.32 0.0 0.0
0.3205 0.0 0.0
0.321 0.0 0.0
0.3215 0.0 0.0
0.322 0.0 0.0
0.3225 0.0 0.0
0.323 0.0 0.0
0.3235 0.0 0.0
0.324 0.0 0.0
0.3245 0.0 0.0
0.325 0.0 0.0
0.3255 0.0 0.0
0.326 0.0 0.0
0.3265 0.0 0.0
0.327 0.0 0.0
0.3275 0.0 0.0
0.328 0.0 0.0
0.3285 0.0 0.0
0.329 0.0 0.0
0.3295 0.0 0.0
0.33 0.0 0.0
0.3305 0.0 0.0
0.331 0.0 0.0
0.3315 0.0 0.0
0.332 0.0 0.0
0.3325 0.0 0.0
0.333 0.0 0.0
0.3335 0.0 0.0
